,State_Name,State_ab,Lat,Lon,Mean,Median,Stdev,easting,northing,zone_number,zone_letter
19657,New York,NY,40.722253,-73.86287109999999,76092,300000,56766,596035.5598606486,4508547.024279676,18,T
19658,New York,NY,40.7192652,-73.8550205,114225,103910,70361,596702.9154588756,4508223.971828255,18,T
19659,New York,NY,40.728861,-73.85408129999999,39146,21908,37594,596768.3391367977,4509290.212341155,18,T
19660,New York,NY,40.7313334,-73.859881,79457,72419,60571,596275.0034817228,4509558.29147405,18,T
19661,New York,NY,40.7311859,-73.85373759999999,66211,46742,63528,596793.9944227289,4509548.672826208,18,T
19662,New York,NY,40.7184415,-73.8432447,85390,73635,59082,597698.7031324464,4508145.569203627,18,T
19663,New York,NY,40.7282813,-73.8470444,95004,77471,72517,597363.4348108503,4509233.640834591,18,T
19664,New York,NY,40.7132499,-73.8400754,138416,146608,83424,597973.996944139,4507572.793749667,18,T
19665,New York,NY,40.710913299999994,-73.8352803,94918,86480,54858,598382.4671301811,4507318.774073047,18,T
19666,New York,NY,40.71922429999999,-73.8216022,68928,60024,46913,599525.4853120722,4508256.769115599,18,T
19667,New York,NY,40.6080828,-73.9312005,93935,80921,68567,590418.8099010058,4495800.96624331,18,T
19668,New York,NY,40.7293975,-73.81876199999999,68518,56487,58234,599750.1769319881,4509389.295697152,18,T
19669,New York,NY,40.6689234,-73.7969557,73188,59317,53713,601683.5887073921,4502701.227596631,18,T
19670,New York,NY,40.7469887,-73.82737579999998,46186,37583,37583,598996.6800201997,4511332.307490998,18,T
19671,New York,NY,40.733880299999996,-73.8223553,102479,71966,73808,599440.0576927657,4509882.845318086,18,T
19672,New York,NY,40.7447536,-73.81978459999999,64498,63587,47639,599640.9032546615,4511092.783577215,18,T
19673,New York,NY,40.6739493,-73.81765329999999,97785,300000,57342,599926.6457199025,4503235.40040525,18,T
19674,New York,NY,40.825953999999996,-73.8978818,36077,24844,31662,592934.0642261736,4520020.983861308,18,T
19675,New York,NY,40.754707200000006,-73.8329997,42817,31719,37639,598510.4890432231,4512182.79538429,18,T
19676,New York,NY,40.7596421,-73.8236353,35363,30341,30477,599293.6426887442,4512741.164886969,18,T
19677,New York,NY,40.7612685,-73.8199413,36880,29576,35307,599603.0213191663,4512925.895756817,18,T
19678,New York,NY,40.7589475,-73.833256,44764,36635,36545,598482.5948151528,4512653.215918533,18,T
19679,New York,NY,40.6166469,-73.9241304,94273,81473,57869,591005.3192036138,4496758.911568744,18,T
19680,New York,NY,40.7725905,-73.8282176,60071,57563,39196,598887.6576788478,4514173.371141947,18,T
19681,New York,NY,40.6522124,-73.84733359999998,95806,300000,57377,597449.7828470881,4500789.145801229,18,T
19682,New York,NY,40.558516100000006,-73.9175334,97813,300000,63273,591642.6796855468,4490312.968040011,18,T
19683,New York,NY,40.5732499,-73.8598028,142136,136251,82445,596509.1381904407,4492010.137393741,18,T
19684,New York,NY,40.7894348,-73.85976840000001,0,0,0,596200.6983846363,4516008.143739231,18,T
19685,New York,NY,40.5756304,-73.84028620000001,73132,59729,59647,598157.6274740144,4492295.95250442,18,T
19686,New York,NY,40.7985915,-73.8428394,83765,65904,62024,597615.6029451563,4517043.328321987,18,T
19687,New York,NY,40.5808043,-73.810428,48434,46062,32955,600677.1096836183,4492903.987545841,18,T
19688,New York,NY,40.5916392,-73.79937340000001,92514,74331,73593,601596.3161205908,4494119.415705032,18,T
19689,New York,NY,40.6036722,-73.7803703,22362,16170,17522,603185.8792434313,4495477.24853821,18,T
19690,New York,NY,40.5932709,-73.8903599,141250,300000,11479,593894.6535639478,4494199.528466885,18,T
19691,New York,NY,40.798322999999996,-73.8160902,83743,76246,57925,599872.5580132761,4517043.648871036,18,T
19692,New York,NY,40.5938729,-73.7677462,0,0,0,604269.1840538486,4494404.345911221,18,T
19693,New York,NY,40.781729600000006,-73.7806843,84057,300000,66953,602885.0165325872,4515242.564583667,18,T
19694,New York,NY,40.5879098,-73.75853599999999,0,0,0,605057.8727124153,4493753.357239508,18,T
19695,New York,NY,40.6027274,-73.76438040000001,61725,44874,48201,604540.1975615514,4495391.238023417,18,T
19696,New York,NY,40.5986579,-73.7412531,34331,18895,38428,606503.4020431648,4494967.223979475,18,T
19697,New York,NY,40.6089555,-73.7554305,59352,45558,46229,605287.65087352,4496093.262069978,18,T
19698,New York,NY,40.7791778,-73.80965970000001,73852,300000,48510,600443.8837838323,4514925.705076282,18,T
19699,New York,NY,40.7737697,-73.80706479999999,95405,86161,66683,600671.0174238873,4514328.333557289,18,T
19700,New York,NY,40.7756127,-73.77041009999999,0,0,0,603761.4853411068,4514575.637046318,18,T
19701,New York,NY,40.6278153,-73.9374778,94826,87173,59172,589861.3032438789,4497984.943903216,18,T
19702,New York,NY,40.76791970000001,-73.7626797,0,0,0,604425.8917194384,4513730.818761183,18,T
19703,New York,NY,40.7641494,-73.78315190000001,115370,97802,78082,602703.8692098345,4513288.115228461,18,T
19704,New York,NY,40.76783820000001,-73.8117913,86102,300000,69711,600281.0611231255,4513664.472205239,18,T
19705,New York,NY,40.7638178,-73.81920840000001,51687,30821,50112,599661.0746639097,4513209.721783955,18,T
19706,New York,NY,40.7614714,-73.7964295,85402,74232,72262,601587.2723779583,4512975.376035608,18,T
19707,New York,NY,40.756665000000005,-73.8065111,71154,46584,57960,600743.5744341803,4512430.201209191,18,T
19708,New York,NY,40.750726799999995,-73.8008894,79822,76386,49991,601227.1253650003,4511777.480768073,18,T
19709,New York,NY,40.733320899999995,-73.8070915,68135,300000,41801,600729.801216877,4509838.149100591,18,T
19710,New York,NY,40.7331478,-73.8127448,28278,13764,40992,600252.6832400782,4509812.4624126125,18,T
19711,New York,NY,40.7204943,-73.8037061,107566,91662,71979,601035.0720241567,4508418.185593924,18,T
19712,New York,NY,40.6214738,-73.9507115,101699,91303,67212,588750.4571674106,4497267.572640183,18,T
19713,New York,NY,40.731638399999994,-73.7543823,115199,300000,62983,605183.3461632679,4509713.192816048,18,T
19714,New York,NY,40.7380951,-73.7500691,156008,300000,80903,605537.3680397767,4510435.1169945225,18,T
19715,New York,NY,40.728640000000006,-73.7900377,100189,99241,68319,602177.0259304077,4509338.239098529,18,T
19716,New York,NY,40.74420429999999,-73.760311,120337,300000,53921,604662.9993493706,4511101.026119857,18,T
19717,New York,NY,40.7555383,-73.7573134,73025,49473,48993,604898.2675718877,4512362.776168754,18,T
19718,New York,NY,40.744814700000006,-73.7917203,117130,74559,84395,602010.2194830705,4511131.805245303,18,T
19719,New York,NY,40.75291179999999,-73.77028179999999,100518,300000,73284,603807.6331420819,4512055.790183567,18,T
19720,New York,NY,40.7542208,-73.79196329999999,84531,300000,56347,601975.330865853,4512175.678481076,18,T
19721,New York,NY,40.7696001,-73.7422559,78322,56005,64979,606146.9619570656,4513941.870497979,18,T
19722,New York,NY,40.762201,-73.73970179999999,91200,77169,64500,606374.3188639275,4513123.597616962,18,T
19723,New York,NY,40.631679999999996,-73.94760699999999,60471,49453,43849,588999.4939927123,4498403.649440716,18,T
19724,New York,NY,40.759336700000006,-73.72398929999999,83217,300000,44896,607705.1747676507,4512824.803654483,18,T
19725,New York,NY,40.738500200000004,-73.7195555,89541,82139,81975,608113.1782285806,4510517.220983568,18,T
19726,New York,NY,40.7447245,-73.7045823,118132,300000,83141,609367.2616852283,4511226.722608621,18,T
19727,New York,NY,40.7415838,-73.71199909999999,89241,300000,43355,608746.1893391736,4510868.861764457,18,T
19728,New York,NY,40.7284264,-73.7297088,81865,75921,57864,607272.0534455396,4509386.488260944,18,T
19729,New York,NY,42.77085220000001,-73.6754508,35662,31159,21770,608362.9164229219,4736219.481930897,18,T
19730,New York,NY,42.7466749,-73.6836912,33433,23946,31757,607730.63310934,4733524.138398028,18,T
19731,New York,NY,42.7250786,-73.6925952,49068,31133,40366,607039.0354309513,4731114.639286481,18,T
19732,New York,NY,42.7052216,-73.67471479999999,58336,43350,54126,608537.5541372008,4728932.438491855,18,T
19733,New York,NY,42.7297985,-73.6668224,68701,57729,44246,609140.8444613488,4731671.7586902855,18,T
19734,New York,NY,40.6565964,-73.9582723,65163,45431,54517,588064.7692625365,4501158.770371739,18,T
19735,New York,NY,42.8768023,-73.35152540000001,62271,61843,38306,634633.989926637,4748452.083145287,18,T
19736,New York,NY,42.8995654,-73.6079647,89229,69735,68493,613647.9685123194,4750601.676460498,18,T
19737,New York,NY,42.7285982,-73.6149395,120074,110576,68209,613390.500654482,4731606.849743039,18,T
19738,New York,NY,42.700199600000005,-73.5224867,90983,300000,40828,621014.6257185704,4728581.6268381635,18,T
19739,New York,NY,42.6655473,-73.6365436,83499,62720,66127,611734.8198071544,4724576.573173412,18,T
19740,New York,NY,42.627835499999996,-73.71784179999999,66459,49702,51502,605135.8601571491,4720284.649185639,18,T
19741,New York,NY,42.5413647,-73.6368516,104433,104673,59105,611931.7018491415,4710786.524755562,18,T
19742,New York,NY,40.6452999,-74.06375820000001,0,0,0,579160.5052322838,4499804.504775364,18,T
19743,New York,NY,40.6468673,-74.0788725,46767,44777,34031,577880.7315689363,4499965.000155183,18,T
19744,New York,NY,40.6343907,-74.0812548,67470,41336,69106,577693.7726196316,4498577.931539771,18,T
19745,New York,NY,40.653640700000004,-73.940238,56017,47326,49787,589593.3195494163,4500848.889050873,18,T
19746,New York,NY,40.6317191,-74.0626755,46233,36879,36311,579268.1138741334,4498297.94591196,18,T
19747,New York,NY,40.6212401,-74.0906463,52880,50258,34980,576914.6564513695,4497109.904484193,18,T
19748,New York,NY,40.6141999,-74.0947353,73906,62917,67445,576576.8365197774,4496324.846329633,18,T
19749,New York,NY,40.635542799999996,-74.1012037,115942,113390,69652,576005.4639015186,4498688.393047634,18,T
19750,New York,NY,40.6335987,-74.0909457,42588,30123,32008,576875.1585721868,4498481.502417276,18,T
19751,New York,NY,40.5907821,-74.09515959999999,76903,62904,58365,576567.663438516,4493725.008679887,18,T
19752,New York,NY,40.633798999999996,-74.1118714,55419,38803,50952,575105.3076113571,4498485.661358336,18,T
19753,New York,NY,40.585743900000004,-74.09909820000001,62244,58560,40830,576240.0962938181,4493162.33246358,18,T
19754,New York,NY,40.5759718,-74.1114581,96321,86687,72815,575205.0530257076,4492066.967874775,18,T
19755,New York,NY,40.557671,-74.1076715,0,0,0,575546.1269521402,4490038.760037254,18,T
19756,New York,NY,40.6415499,-73.93847509999999,72681,61343,48301,589758.559211798,4499508.540088293,18,T
19757,New York,NY,40.5594209,-74.1302418,105670,105409,61368,573633.344258486,4490213.897028708,18,T
19758,New York,NY,40.570488899999994,-74.1318818,129234,300000,76473,573482.3945448686,4491441.109858713,18,T
19759,New York,NY,40.5500383,-74.15975470000001,95489,300000,71071,571144.6978637851,4489148.156448959,18,T
19760,New York,NY,40.558465500000004,-74.156518,101343,97197,60436,571409.8024884923,4490086.217066749,18,T
19761,New York,NY,40.5466801,-74.12964000000001,0,0,0,573698.261681501,4488800.134786305,18,T
19762,New York,NY,40.5360199,-74.16180340000001,115081,119846,59438,570986.0280388399,4487590.426586748,18,T
19763,New York,NY,40.5578753,-74.18905,84076,73694,59098,568656.1931826619,4489994.845753608,18,T
19764,New York,NY,40.5505833,-74.1969608,89380,75043,68834,567993.8230318127,4489179.280830356,18,T
19765,New York,NY,40.525202,-74.1711353,72056,44463,59648,570206.9997720928,4486382.142242742,18,T
19766,New York,NY,40.5903054,-74.1218642,116577,108326,74548,574308.4179461779,4493649.214003819,18,T
19767,New York,NY,40.6502075,-73.9390272,58926,53325,40986,589700.2815203922,4500469.018672054,18,T
19768,New York,NY,40.60524,-74.13806559999999,70644,58462,58445,572921.1985070703,4495293.462982396,18,T
19769,New York,NY,40.62403870000001,-74.1342647,99387,90215,63719,573222.2384228928,4497383.349680456,18,T
19770,New York,NY,40.548655700000005,-74.20952779999999,77713,68801,59850,566931.6759596391,4488955.692119966,18,T
19771,New York,NY,40.6326156,-74.138903,89992,74564,60908,572820.6175034567,4498331.572570989,18,T
19772,New York,NY,40.539522399999996,-74.2308266,120792,107766,69235,565137.0723439486,4487925.917104361,18,T
19773,New York,NY,40.5086733,-74.2386183,97304,91815,61217,564506.7988956092,4484495.881227504,18,T
19774,New York,NY,40.5174917,-74.2434387,103896,300000,66157,564089.9977024839,4485471.223617407,18,T
19775,New York,NY,40.580104799999994,-74.1636582,58784,50434,42122,570782.4962538898,4492482.482362387,18,T
19776,New York,NY,40.5752205,-74.1552188,114571,300000,82141,571501.9601084089,4491947.126315281,18,T
19777,New York,NY,40.6137234,-74.16350290000001,117328,300000,59719,570760.1837593627,4496214.390915252,18,T
19778,New York,NY,40.6588465,-73.9310338,46661,40744,35590,590364.4403297018,4501436.181628582,18,T
19779,New York,NY,40.6303035,-74.16332109999999,59998,300000,32753,570758.0633907109,4498054.994815219,18,T
19780,New York,NY,41.267749,-74.01183780000001,130934,300000,76516,582769.2776194934,4568951.231750209,18,T
19781,New York,NY,41.2043944,-74.0126476,112235,113806,59941,582781.3478724472,4561917.070631075,18,T
19782,New York,NY,41.2058741,-73.9951212,104722,88988,73860,584248.9137666572,4562098.171584712,18,T
19783,New York,NY,41.19531679999999,-73.966493,61183,47310,51280,586663.0600625238,4560954.274105407,18,T
19784,New York,NY,41.169256299999994,-73.9693183,146495,146275,77960,586460.4178926591,4558058.345287216,18,T
19785,New York,NY,40.836535,-73.9043915,22873,17622,19358,592370.4488215966,4521188.688821508,18,T
19786,New York,NY,41.1470203,-73.9519493,117335,93469,83194,587947.1877552738,4555607.215627214,18,T
19787,New York,NY,41.101961100000004,-73.94977540000001,111432,300000,70369,588189.9245196109,4550607.191663147,18,T
19788,New York,NY,41.1071763,-74.0250073,56338,34526,57767,581865.9532042145,4551112.743025583,18,T
19789,New York,NY,41.125928200000004,-73.9922329,133815,300000,72944,584593.8369658829,4553225.777995985,18,T
19790,New York,NY,40.662786100000005,-73.9137077,47665,38818,41555,591823.7157441946,4501891.451924178,18,T
19791,New York,NY,41.1648788,-74.0741841,126135,115602,79210,577668.6388578196,4557473.496871043,18,T
19792,New York,NY,41.129615,-74.0350964,89523,87721,54140,580991.213744759,4553594.321571854,18,T
19793,New York,NY,41.1280186,-74.1014297,144217,300000,88956,575425.1522039953,4553357.536909909,18,T
19794,New York,NY,41.127177,-74.1705027,87314,79472,60561,569628.0610448817,4553206.5937537635,18,T
19795,New York,NY,41.13151729999999,-74.0816916,67977,59905,60560,577077.8740464943,4553763.221295839,18,T
19796,New York,NY,41.103155,-74.06139449999999,43151,29771,38263,578815.4462332772,4550632.775859711,18,T
19797,New York,NY,41.11564,-74.0463594,53045,48182,36856,580062.8022015167,4552032.489189664,18,T
19798,New York,NY,41.0894129,-74.0783772,109329,99456,65401,577405.5099930946,4549091.998956526,18,T
19799,New York,NY,41.056967900000004,-74.0182313,102871,89553,70638,582497.6804896982,4545545.329702012,18,T
19800,New York,NY,41.062119,-73.9594843,142796,300000,70846,587427.4218388144,4546174.396448227,18,T
19801,New York,NY,40.6552406,-73.90634969999999,47644,40263,37557,592456.1133801007,4501061.567071132,18,T
19802,New York,NY,41.0796809,-73.9171081,113495,99878,75446,590963.8505354734,4548167.351732366,18,T
19803,New York,NY,41.026390899999996,-73.9099866,108479,104362,67634,591635.9969935579,4542258.9071799815,18,T
19804,New York,NY,44.9443068,-74.8151467,30685,19372,34581,514583.3749832795,4976780.240799205,18,T
19805,New York,NY,44.8170276,-75.15013259999999,60344,45101,53158,488129.6547101059,4962635.774766881,18,T
19806,New York,NY,44.6317738,-75.0062949,85560,300000,56889,499500.6980986886,4942046.480533531,18,T
19807,New York,NY,44.7004231,-75.0721503,69942,60394,39163,494283.8982419895,4949674.612166643,18,T
19808,New York,NY,44.718902299999996,-75.45565140000001,0,0,0,463912.53435137507,4951825.748971839,18,T
19809,New York,NY,44.6301791,-75.4907059,45752,40234,32772,461076.8809851359,4941986.418674865,18,T
19810,New York,NY,44.544695000000004,-75.1675452,64469,62895,43973,486690.71282864397,4932387.46095456,18,T
19811,New York,NY,44.4909995,-74.86071290000001,55909,40913,43159,511074.7146386231,4926418.860653119,18,T
19812,New York,NY,40.6446169,-73.92327970000001,78057,64832,58275,591039.2805066537,4499864.61205029,18,T
19813,New York,NY,44.2869524,-75.2814193,44445,36086,33239,477546.48258786707,4903783.3190150075,18,T
19814,New York,NY,44.3550917,-75.4898103,38736,25291,34172,460964.8505635433,4911429.972637454,18,T
19815,New York,NY,43.238977500000004,-73.66714470000001,93161,300000,43801,608217.4766699568,4788215.752537153,18,T
19816,New York,NY,43.337431200000005,-73.9058689,58545,53145,41791,588691.5836972295,4798868.28068308,18,T
19817,New York,NY,43.1328518,-73.9146085,71548,65751,54829,588277.9848679357,4776139.64207423,18,T
19818,New York,NY,43.0530585,-73.65036579999999,104503,101824,66224,609912.4651173634,4767590.705101461,18,T
19819,New York,NY,43.075954700000004,-73.76432009999999,120515,300000,58010,600594.6198583926,4769990.39855078,18,T
19820,New York,NY,43.0784434,-73.7921747,22770,20678,14809,598323.02064178,4770233.743309266,18,T
